"month","day","home","away","homerk","awayrk","date","hometrk","awaytrk","homeserv","homerecv","awayserv","awayrecv","homeservprob","awayservprob"
"10","05","Grambling","Ark.-Pine Bluff","","",2023-10-05,311,342,-0.34821535638285,-0.198350592921258,-0.767966655481991,-0.63116154793589,0.576779008605481,0.35520563366143
"10","05","Eastern Ill.","Morehead St.","","",2023-10-05,88,206,0.0658690787577534,0.250620477805159,-0.192122758830967,0.0991503370320011,0.498334321593345,0.384767318373871
"10","05","UT Arlington","Grand Canyon","","",2023-10-05,148,64,-0.158720823368758,0.287203277262556,0.0819170032653991,0.340647371211742,0.383965639337849,0.442282240898617
"10","05","McNeese","Lamar University","","",2023-10-05,247,325,-0.255759980262933,0.0159076216268995,-0.392104804610023,-0.32271969964351,0.523377502822106,0.393021048257948
"10","05","Southeastern La.","Houston Christian","","",2023-10-05,91,186,-0.0525062432313867,0.372750576104505,-0.119541754843087,0.100178896739784,0.468525019414812,0.373106948410862
"10","05","New Orleans","Nicholls","","",2023-10-05,328,322,-0.52707720077488,-0.28494113040315,-0.449107672070719,-0.224738952013823,0.431503452441555,0.452447884373503
"10","05","South Dakota St.","North Dakota St.","","",2023-10-05,251,146,-0.250197330186168,0.0031166508785021,-0.129607624477359,0.265315439433829,0.380154088761561,0.460248373825096
"10","05","Texas","Kansas","10","19",2023-10-05,9,15,0.379460092447022,0.626369459506243,0.205836760152624,0.724850720898614,0.420975023543279,0.390038302266607
"10","05","Baylor","Kansas St.","18","",2023-10-05,28,51,0.124894465722695,0.606136136080547,0.088897724825214,0.454585207266082,0.424806625411393,0.36729081877267
"10","05","St. Thomas (MN)","Denver","","",2023-10-05,243,220,-0.189453254107495,-0.0343961704868908,-0.196163428581033,0.044342862140667,0.448390071518035,0.453042347535696
"10","05","Omaha","Oral Roberts","","",2023-10-05,147,300,-0.00496577006085853,0.131397035874711,-0.294540239961986,-0.173143601095479,0.548545676776547,0.388753274802668
"10","05","North Dakota","South Dakota","","",2023-10-05,259,149,-0.283528471402589,-0.00904965104996424,-0.0551620930020885,0.178461359954169,0.39284444407946,0.481825270518522
"10","05","UNLV","New Mexico","","",2023-10-05,81,106,0.00112389877411657,0.344747732331622,0.0170442793972894,0.235371675309938,0.448278362087424,0.412334747741334
"10","05","Wyoming","San Jose St.","","",2023-10-05,132,135,-0.12171652677025,0.301252970845264,-0.0722292191254976,0.241151245504276,0.416720865257826,0.401288143475374
"10","05","Boise St.","Fresno St.","","",2023-10-05,120,159,-0.0950397975619068,0.300359180666352,-0.121243823484713,0.212076260867851,0.430331802109192,0.389783697727301
"10","05","Utah St.","Nevada","","",2023-10-05,35,178,0.237430419941111,0.400632302411935,-0.0576603307485388,0.075479550983058,0.547003149922044,0.381093100496092
"10","05","San Diego St.","Air Force","","",2023-10-05,114,152,-0.0572019651709245,0.279847628768614,-0.111056109911906,0.220526912949745,0.43755022103136,0.397109803629328
"10","05","Idaho","Sacramento St.","","",2023-10-05,327,109,-0.413135826698052,-0.32613201581713,0.0141382543623098,0.223025014328093,0.352163607748388,0.577776360747139
"10","05","Gonzaga","Pepperdine","","",2023-10-05,263,45,-0.30294968154318,0.00206246819932983,0.112260874638243,0.497404143589123,0.315671639215593,0.52088281644579
"10","05","UC Davis","Cal Poly","","",2023-10-05,105,111,-0.0343207016868965,0.291568691952153,-0.0194610184189388,0.250822964846457,0.435726294346027,0.416380862894019
"10","05","Seattle U","UTRGV","","",2023-10-05,264,125,-0.309590580970829,0.00482527430094814,-0.0545258379592837,0.244577479529555,0.371088599920865,0.478520819293117
"10","05","Eastern Wash.","Portland St.","","",2023-10-05,228,83,-0.0844626138504536,-0.0888738831352023,0.120696502272255,0.203267485794734,0.435090476958294,0.545610815835016
"10","05","Northern Ariz.","Montana St.","","",2023-10-05,256,179,-0.27130091445402,-0.0150939608479798,-0.160040112466871,0.175693673480808,0.396426763884506,0.457213729792311
"10","05","LMU (CA)","Pacific","","",2023-10-05,41,73,0.0932576520207739,0.539754166575864,0.00404700783009744,0.391556593639185,0.432494600580601,0.363009513489271
"10","05","San Diego","Santa Clara","","",2023-10-05,31,164,0.297170483474493,0.335588239111805,-0.0682333656832003,0.141126698299629,0.545539027214874,0.394021238729931
"10","05","UC Riverside","UC Santa Barbara","","",2023-10-05,282,38,-0.327436695346441,-0.0629071166356964,0.152551173646683,0.482792688150905,0.313542184573356,0.54707014704886
"10","06","Marist","Iona","","",2023-10-06,309,293,-0.403530319733052,-0.148490476235457,-0.382417385429909,-0.0523799607621714,0.419571702743367,0.43522963434987
"10","06","Georgetown","Providence","","",2023-10-06,150,253,-0.0490781328237958,0.170461171561195,-0.194527501390095,-0.0512696092323601,0.507202000961094,0.403330461664347
"10","06","Eastern Ill.","Morehead St.","","",2023-10-06,88,206,0.0658690787577534,0.250620477805159,-0.192122758830967,0.0991503370320011,0.498334321593345,0.384767318373871
"10","06","Butler","Seton Hall","","",2023-10-06,140,175,-0.127331527622401,0.283425306321348,-0.12440760903919,0.152152246858879,0.437118388429561,0.393063872387791
"10","06","High Point","USC Upstate","","",2023-10-06,96,255,-0.0283423848502819,0.33304614357773,-0.314769835235937,0.0313875926296993,0.491722891846321,0.337504594583863
"10","06","Chattanooga","Furman","","",2023-10-06,221,217,-0.243691200993551,0.0894727927422689,-0.198143606465259,0.0570063339483439,0.431905978179786,0.422081381136333
"10","06","UNC Greensboro","Wofford","","",2023-10-06,319,112,-0.417791329234576,-0.214679926242198,-0.0562329040263217,0.28736516100417,0.336587690566383,0.532909478874795
"10","06","Charlotte","SMU","","",2023-10-06,224,30,-0.155180455637579,-0.0102350795791802,0.122225877496953,0.591518266804503,0.327375322052198,0.526435934561644
"10","06","Akron","Central Mich.","","",2023-10-06,200,227,-0.10757879004636,0.0329984216519573,-0.221634092977857,0.043075218964569,0.469030822127401,0.430147094976773
"10","06","Fla. Atlantic","Tulsa","","",2023-10-06,169,102,-0.229558359526694,0.288136538584485,0.00350189990123796,0.276850424652972,0.382301652513489,0.42280888655715
"10","06","Mercer","ETSU","","",2023-10-06,213,287,-0.26376371105515,0.139657133674529,-0.328599801499429,-0.0724815501036541,0.458926853018379,0.378745709439728
"10","06","Duquesne","Saint Louis","","",2023-10-06,266,189,-0.313968806739864,0.00296638751639152,-0.134949865353348,0.0878595761992274,0.407282737410375,0.458958852807257
"10","06","Kent St.","NIU","","",2023-10-06,278,214,-0.203493724280778,-0.152406655384999,-0.228013809379195,0.0948142832076798,0.43249237542743,0.474465813838177
"10","06","Delaware St.","N.C. Central","","",2023-10-06,210,321,-0.125959029853254,0.0268545912939062,-0.451009784608759,-0.203519143594499,0.526021128342024,0.376487751405546
"10","06","UMES","N.C. Central","","",2023-10-06,298,321,-0.359656539426987,-0.100644076683931,-0.451009784608759,-0.203519143594499,0.467665469763073,0.406854470044638
"10","06","Binghamton","New Hampshire","","",2023-10-06,229,171,-0.255420417432141,0.0740948711151238,-0.114342542468371,0.172304101375408,0.401046640816979,0.446442273853173
"10","06","Indiana St.","Drake","","",2023-10-06,279,50,-0.299418220640143,-0.0662746872653321,0.0780690314417123,0.495191874776497,0.316913728883899,0.529397355476003
"10","06","Radford","UNC Asheville","","",2023-10-06,320,301,-0.414254116773824,-0.233573922057855,-0.389304121896864,-0.103218205357989,0.429371128067369,0.4545387199145
"10","06","Morgan St.","Howard","","",2023-10-06,329,235,-0.460179273345903,-0.34459436135781,-0.259413023389655,0.05239944768721,0.380845701742201,0.514636521608801
"10","06","Marshall","Troy","","",2023-10-06,216,100,-0.213660636731586,0.0694751129193584,-0.0627961772342299,0.360430606280515,0.366450955092575,0.460360906346607
"10","06","Bowling Green","Toledo","","",2023-10-06,101,198,0.0122932864354773,0.272720326653818,-0.195498633433285,0.12661393929479,0.478088509637054,0.37875464491996
"10","06","Michigan","Northwestern","","",2023-10-06,117,48,-0.0172488952367674,0.227973949212862,0.116108664307624,0.475549658335507,0.385520776015437,0.465434272239824
"10","06","Norfolk St.","Coppin St.","","",2023-10-06,317,170,-0.436448180240337,-0.169909106967039,-0.138002166949944,0.196412886862603,0.352916799437517,0.501322101922964
"10","06","App State","Georgia St.","","",2023-10-06,144,291,-0.0206949723724028,0.164785976946819,-0.328575824728554,-0.0973774633761513,0.525802311912225,0.372856835148767
"10","06","Presbyterian","Gardner-Webb","","",2023-10-06,305,265,-0.253873608198365,-0.23746300151935,-0.192718942510192,-0.0964744865153628,0.467351370318467,0.504531260696429
"10","06","North Carolina","Louisville","","5",2023-10-06,76,5,0.0583068306660138,0.310867782610332,0.35637785170814,0.756371632860215,0.338173069700703,0.504722746816615
"10","06","Bucknell","American","","",2023-10-06,245,205,-0.326371641325121,0.0889384536646876,-0.174589255768961,0.0819431844350018,0.405717833978934,0.427968068058981
"10","06","East Carolina","Tulane","","",2023-10-06,89,191,0.0227086377720376,0.284996928996808,-0.135022208601819,0.0823854256723191,0.49173618560305,0.390160489832399
"10","06","Oakland","Cleveland St.","","",2023-10-06,201,195,-0.159338368026342,0.0801968006041315,-0.227574798505056,0.168004722371656,0.425380365493418,0.417172824535772
"10","06","Charleston So.","Winthrop","","",2023-10-06,261,240,-0.252426208909574,-0.0392244308688207,-0.216826421331951,0.00183553751943053,0.443333693093814,0.449121577621535
"10","06","IUPUI","Robert Morris","","",2023-10-06,284,280,-0.308270720751069,-0.0844020888793019,-0.302955802934854,-0.0768124546240306,0.448968376499191,0.439012131343966
"10","06","Purdue Fort Wayne","Youngstown St.","","",2023-10-06,292,273,-0.371763464023469,-0.0610242276210931,-0.214629576547838,-0.129992833332365,0.446418505576024,0.455065591850491
"10","06","Syracuse","Virginia Tech","","",2023-10-06,312,97,-0.494471285931363,-0.0841079866492384,-0.0440900473303247,0.3468162443893,0.306896451325862,0.503349804709978
"10","06","Villanova","UConn","","",2023-10-06,137,257,-0.0648369805720365,0.229877114819245,-0.281886798215868,-0.00685668121292433,0.492160197726803,0.368563949731381
"10","06","Ga. Southern","Coastal Carolina","","",2023-10-06,61,129,0.0808651235280144,0.389454913928129,-0.0770775644078985,0.258958943579827,0.46220341684669,0.37915155440568
"10","06","Buffalo","Eastern Mich.","","",2023-10-06,82,275,0.0197290077671225,0.315844700035946,-0.320459122230176,-0.0430528349889194,0.522335216625176,0.340083453746884
"10","06","Old Dominion","James Madison","","",2023-10-06,177,68,-0.163303414388945,0.187813538543631,0.0696085737793827,0.329435455062742,0.385534914952377,0.463857277715759
"10","06","Duke","Notre Dame","","",2023-10-06,59,93,-0.020050770093949,0.541430514098524,0.01851039882819,0.285213950266201,0.43078570928016,0.365971455755532
"10","06","Boston College","Wake Forest","","",2023-10-06,79,69,0.0118661144793871,0.337972210823428,0.0851370937270571,0.313832668854657,0.431594634451246,0.430587729292197
"10","06","Virginia","Clemson","","",2023-10-06,172,107,-0.107459768405452,0.145431915611243,0.0673046623149096,0.172101852463241,0.43709923473865,0.473837472869396
"10","06","Dayton","George Mason","21","",2023-10-06,17,234,0.276872656509498,0.557397401999799,-0.211521819127824,0.0112552416630235,0.572543438469427,0.310980847575155
"10","06","Fairfield","Quinnipiac","","",2023-10-06,212,250,-0.165973563279463,0.0514634594607676,-0.220236840667493,-0.0263661455542821,0.471782788747717,0.425968512925515
"10","06","Pittsburgh","Georgia Tech","8","11",2023-10-06,3,10,0.447867427461592,0.771458265585129,0.371034088768013,0.627796169892507,0.461747339347114,0.394832728920124
"10","06","Ohio","Western Mich.","","",2023-10-06,75,42,0.0266621535085693,0.349744172849442,0.122535735423407,0.502735453858738,0.389490404724586,0.436881779686951
"10","06","Miami (OH)","Ball St.","","",2023-10-06,276,126,-0.327169713124888,-0.0390996897593124,-0.00567928062551845,0.19216551460434,0.379253789890798,0.501700465727351
"10","06","Florida","Auburn","4","24",2023-10-06,16,60,0.21841484843739,0.699945120569961,0.0468094850791465,0.433171557229201,0.453103699634616,0.336316174751457
"10","06","Dartmouth","Penn","","",2023-10-06,271,296,-0.361033387262991,0.0166934539277261,-0.251590519204489,-0.193303927718792,0.464780687180259,0.426804081459905
"10","06","South Alabama","Arkansas St.","","",2023-10-06,72,181,-0.0463785290983524,0.459038081238326,-0.148089055211693,0.156596098982353,0.456024888187611,0.346661707400872
"10","06","Harvard","Princeton","","",2023-10-06,192,158,-0.137799006289695,0.0837912135317223,-0.080986890399111,0.171897700712919,0.429699279622753,0.452296381085141
"10","06","Lehigh","Navy","","",2023-10-06,232,104,-0.231192935470664,0.0438648285709511,-0.00475683244333821,0.27315395642411,0.38278868041504,0.48119882349762
"10","06","Cornell","Yale","","",2023-10-06,303,154,-0.390373679605988,-0.118467982607194,-0.148563326390828,0.248100136137744,0.351636096130093,0.485825333207265
"10","06","Columbia","Brown","","",2023-10-06,323,134,-0.489265599005937,-0.193430868709786,-0.0568679111065036,0.232162118943278,0.332964098499832,0.527458455658748
"10","06","FGCU","Stetson","","",2023-10-06,92,173,0.0471322244555083,0.257848958245581,-0.0521550812425343,0.084197305883044,0.49738838339369,0.416630130316495
"10","06","Merrimack","Stonehill","","",2023-10-06,333,330,-0.648123972225183,-0.290402082026178,-0.550977424664528,-0.29905221623265,0.420077992064404,0.428690994325529
"10","06","UAlbany","Bryant","","",2023-10-06,310,254,-0.343129297695327,-0.196730080293185,-0.200265709309771,-0.04782654162,0.433230141631244,0.492462033909431
"10","06","Miami (FL)","NC State","","",2023-10-06,49,55,0.110689298953263,0.477067654557739,0.0554397888274657,0.476038075834001,0.416117945783083,0.38977778435805
"10","06","Jacksonville","Queens (NC)","","",2023-10-06,188,308,-0.229652129830917,0.18388653603935,-0.304264398413412,-0.219408370783335,0.504093598769506,0.374076121332903
"10","06","Lafayette","Loyola Maryland","","",2023-10-06,285,222,-0.356677380180856,-0.0437093127622433,-0.147367702124868,-0.00892545739890663,0.420399553769163,0.467476758555626
"10","06","Southeast Mo. St.","UT Martin","","",2023-10-06,168,281,-0.0908614581051433,0.15088803880802,-0.383208017012241,-0.00741425427536392,0.48579665131222,0.363382136788861
"10","06","North Florida","Kennesaw St.","","",2023-10-06,156,136,-0.12055189613138,0.218472886043891,-0.147457798947679,0.312670939271825,0.399726621422243,0.403103782415508
"10","06","Missouri St.","Belmont","","",2023-10-06,204,267,-0.159946667111279,0.072936587758782,-0.292983188097473,-0.0197801469794651,0.471643460511266,0.403106407277582
"10","06","UTSA","South Fla.","","",2023-10-06,141,118,-0.0260971184525875,0.178689104149003,-0.013315572911006,0.219555806635631,0.445459278695251,0.445560859762565
"10","06","Western Ill.","Little Rock","","",2023-10-06,268,299,-0.216173169029195,-0.0907973255138579,-0.206926706969659,-0.234469260693659,0.511226765645806,0.464373500756218
"10","06","Rutgers","Ohio St.","","22",2023-10-06,145,37,-0.0792327391629826,0.22224465001351,0.13639230248657,0.512320871387772,0.362406345739847,0.4719118857201
"10","06","Milwaukee","Northern Ky.","","",2023-10-06,133,163,-0.0625102573543397,0.238172477410698,-0.0780372514464437,0.163343029675219,0.450355417743719,0.415122625608325
"10","06","UIC","Bradley","","",2023-10-06,84,209,0.00010634209475395,0.336417387294146,-0.144691992966736,0.0496304147519205,0.49427386219188,0.375726309604002
"10","06","Mississippi St.","Georgia","","",2023-10-06,62,47,0.0685686762461924,0.397762576516033,0.0949777354094568,0.504241188850562,0.399138977656055,0.418385801669358
"10","06","Southern Ill.","Murray St.","","",2023-10-06,176,215,-0.155628116868452,0.182462107119726,-0.186408013068884,0.0445554915626135,0.456717330334699,0.402396723505436
"10","06","Valparaiso","Illinois St.","","",2023-10-06,160,226,-0.139609767908359,0.228606619267625,-0.304675083575134,0.126855198185475,0.440324192026031,0.363570546541649
"10","06","Green Bay","Wright St.","","",2023-10-06,249,33,-0.207223379398367,-0.0390209815832401,0.244470264730465,0.398386357715397,0.359164747611362,0.563867383865663
"10","06","Michigan St.","Nebraska","","2",2023-10-06,54,1,0.129382683843875,0.395633465760323,0.42750090740015,0.921360224208922,0.317483897350736,0.501312227397174
"10","06","TCU","Cincinnati","","",2023-10-06,25,70,0.252760944453001,0.462809216814758,0.0853439358158838,0.312306265580327,0.49176904335399,0.400331559452054
"10","06","Memphis","Rice","","",2023-10-06,244,52,-0.335526201021811,0.100992129680896,0.166186862074888,0.360916718359166,0.338536161828415,0.509642857314075
"10","06","Lipscomb","Eastern Ky.","","",2023-10-06,98,80,0.0110777890315573,0.28625953094397,-0.0233013477785988,0.371645234171436,0.417280100205444,0.416737844281259
"10","06","Texas St.","Louisiana","","",2023-10-06,108,124,-0.0123945475571739,0.249927799743605,-0.0631115492579306,0.25524650300893,0.440034379555948,0.415892587167694
"10","06","Austin Peay","Bellarmine","","",2023-10-06,230,289,-0.237256225305292,0.0499917623280559,-0.397199375208139,-0.0205867376669138,0.452629754285163,0.383714946038023
"10","06","Southern Ind.","SIUE","","",2023-10-06,242,207,-0.256041849205745,0.0285383331595713,-0.225512582482376,0.132471863646009,0.41050087073583,0.430289662641145
"10","06","Southern Miss.","ULM","","",2023-10-06,123,269,-0.0806490222200525,0.276959972558072,-0.306744596560268,-0.0183276766630012,0.491075241616923,0.351985500446826
"10","06","Tennessee Tech","Lindenwood","","",2023-10-06,286,262,-0.267831087089929,-0.124372346102707,-0.270957679638817,-0.0231352856358896,0.445695724782383,0.456806963725243
"10","06","Evansville","UNI","","",2023-10-06,219,57,-0.137579570515758,-0.0127257100675456,0.02714364757877,0.500483550698778,0.351729735321182,0.503312660940673
"10","06","Iowa St.","Texas Tech","","",2023-10-06,29,130,0.18868434194652,0.502639614746612,-0.0196829519557292,0.19773885204235,0.504390889596202,0.366110119845077
"10","06","Missouri","Kentucky","","23",2023-10-06,103,19,0.00599898335395921,0.262128312584235,0.19126894547837,0.620690858967514,0.357077037991972,0.475649806340916
"10","06","UAB","North Texas","","",2023-10-06,241,121,-0.262822497859628,0.0385782039828519,-0.0726969042383239,0.276700825903449,0.374512818980818,0.465581114265211
"10","06","Texas","Kansas","10","19",2023-10-06,9,15,0.379460092447022,0.626369459506243,0.205836760152624,0.724850720898614,0.420975023543279,0.390038302266607
"10","06","Samford","Western Caro.","","",2023-10-06,246,238,-0.319238085973607,0.0785687164802217,-0.277137112019059,0.0642918252454511,0.411707436109886,0.40556641501669
"10","06","Houston","West Virginia","20","",2023-10-06,24,155,0.157209901866653,0.599224720513665,-0.19577246514329,0.294573650965351,0.472341954636933,0.305420798100706
"10","06","Idaho St.","Weber St.","","",2023-10-06,277,74,-0.413814850930157,0.032114180823852,0.00955282588900066,0.37364419021467,0.318463807796448,0.487707508779587
"10","06","Wichita St.","Temple","","",2023-10-06,71,127,0.0995685774841135,0.288822077629192,0.0239523531129552,0.158934310448338,0.491813928294138,0.427639559272314
"10","06","Marquette","Creighton","","16",2023-10-06,32,23,0.127421689355232,0.564800713855665,0.226837501830323,0.519162116651335,0.4097202645183,0.409850912043008
"10","06","Baylor","Kansas St.","18","",2023-10-06,28,51,0.124894465722695,0.606136136080547,0.088897724825214,0.454585207266082,0.424806625411393,0.36729081877267
"10","06","Maryland","Minnesota","","13",2023-10-06,65,14,-0.0172980257852216,0.454742322706257,0.313484655013716,0.553651860938239,0.367180572476867,0.458129241840698
"10","06","Arizona St.","Southern California","25","",2023-10-06,8,40,0.355509384214588,0.67255190401202,0.0590909607171404,0.593590608169764,0.44733044430101,0.345228576828191
"10","06","CSU Bakersfield","Long Beach St.","","",2023-10-06,225,36,-0.120674315810381,-0.0452495473111694,0.135956492309317,0.51402544217517,0.352497017621315,0.538570100371401
"10","06","CSUN","UC San Diego","","",2023-10-06,203,174,-0.112786661509164,0.0258631820397834,-0.112176619004644,0.145659184917493,0.442301349805879,0.458928174020733
"10","06","Utah","Oregon St.","","",2023-10-06,66,128,-0.00429024510331418,0.424890040234209,0.0594683089839489,0.12137680248099,0.475258092565975,0.403226248383619
"10","06","Colorado","Oregon","","6",2023-10-06,58,4,0.0614992697742395,0.455514133438637,0.408871467551225,0.740646161261696,0.342420000988498,0.481692890957491
"10","06","Washington St.","California","7","",2023-10-06,26,43,0.334838850327455,0.343587325955089,0.106783138918425,0.514186245329853,0.461891828747388,0.434522517913795
"10","06","Arizona","UCLA","","",2023-10-06,77,44,-0.000305039986572375,0.368749370382338,0.125048334856996,0.48812712402491,0.38655566537552,0.432828646301554
"10","06","Washington","Stanford","","3",2023-10-06,46,7,0.230219414780765,0.33350384829715,0.221528939666453,0.988845285026935,0.32475438288614,0.465406997389117
"10","06","Penn St.","Indiana","15","",2023-10-06,13,20,0.255111854560965,0.754353081611681,0.214867751259143,0.579274924796536,0.426157847731101,0.36213632621961
